"place_id","place_name"
"2907","San Diego, California, United States"
"4911","San Diego, United Kingdom"
"83","San Diego, United States"
"6243","San Fancisco, United States"
"4181","San Fernando de Henares, Spain"
"1945","San Francisco"
"1471","San Francisco, CA"
"5448","San Francisco, CA, New Zealand"
"4305","San Francisco, CA, United Kingdom"
"400","San Francisco, CA, United States"
"3902","San Francisco, Calif"
"2992","San Francisco, California, United States"
"69","San Francisco, United States"
"5146","San Franscisco, United States"
"5525","San Fransisco, United States"
"1774","San Giovanni Lupatoto, United States"
"5006","San Gwann, Malta"
"4633","San Jose"
"87","San Jose, CA, United Kingdom"
"3380","San Jose, CA, United States"
"5761","San Jose, Calif"
"1705","San Jose, United States"
"5679","San Juan, United States"
"3568","San Leandro, CA, United States"
"4690","San Lorenzo de El Escorial (Madrid), Spain"
"3293","San Louis Obispo, CA, United Kingdom"
"1309","San Luis Obispo, CA, United States"
"4897","San Marcos"
"4625","San Marcos, United States"
"3532","San Marino, United States"
"3686","San Mateo, CA, United States"
"5355","San Rafael"
"740","San Rafael, CA, United States"
"2919","San Rafael, California, United States"
"118","San Rafael, United States"
"2133","San Rafeal, United States"
"3836","San Ramon, CA, United States"
"3234","San Ramon, California"
"5114","San Ramon, United States"
"6430","San Sebastian, Spain"
"4490","San Vendemiano, Italy"
"5698","San Vicente del Raspeig, Spain"
"5895","San Vicente del Raspeig, United States"
"1810","Sanctuary Cove, QLD, Australia"
"4722","Sandhurst, United Kingdom"
"5656","Sandomierz, Poland"
"6503","Sandown, Isle of Wight, United Kingdom"
"2004","Sandown, United Kingdom"
"3267","Sandpoint, United States"
"2590","Sandton, South Africa"
"2761","Sandy Bay, Australia"
"3938","Sandy, United Kingdom"
"62","Sandy, United States"
"5378","Sandy, Utah, United States"
"5663","Sanford, FL, United States"
"818","Sanger, CA, United States"
"3414","Sanger, United States"
"3794","Sankt Augustin, Germany"
"1898","Sant Adria se Besos, Spain"
"5168","Sant Luis, Spain"
"2440","Santa Ana, United States"
"5730","Santa Barbara, CA"
"6255","Santa Barbara, CA, United Kingdom"
"3236","Santa Barbara, CA, United States"
"205","Santa Barbara, United States"
"4136","Santa Clarita, CA, United States"
"4655","Santa Cruz de Tenerife, Spain"
"5794","Santa Cruz, CA"
"3215","Santa Cruz, Calif."
"3096","Santa Cruz, United States"
"2775","Santa Fe"
"5134","Santa Fe, NM"
"1190","Santa Fe, NM, United States"
"5232","Santa Fe, United Kingdom"
"1348","Santa Fe, United States"
"2501","Santa Fe. NM, United States"
"4923","Santa Maria, Calif"
"1324","Santa Monica CA, United States"
"932","Santa Monica, CA, United States"
"3701","Santa Monica, Calif., United States"
"1063","Santa Monica, United States"
"850","Santa Rosa, CA, United States"
"1588","Santa Rosa, United States"
"2025","Santander, Spain"
"2863","Santander, United States"
"1150","Santarem, Portugal"
"863","Sante Fe, NM, United States"
"1174","Santee, CA, United States"
"5528","Santiago de Compostea, Spain"
"2645","Santiago de Compostela, Spain"
"6505","Santiago, Chile"
"2812","Sao Paulo, Brazil"
"6369","Sapulpa, Ok, United Kingdom"
"6367","Sar, Hong Kong"
"2611","Sarasota, FL, United States"
"3074","Sarasota, Florida, United States"
"1498","Sarasota, United States"
"3273","Saratoga, CA, United States"
"4933","Saratoga, United States"
"6208","Sarn, United Kingdom"
"4589","Saskatoon, Canada"
"4205","Sausalito, CA, United States"
"5623","Sausalito, California, USA"
"1386","Sausalito, United States"
"6272","Savage, Md"
"1958","Savannah, GA, United States"
"1614","Savannah, United States"
"2351","Sawbridge, United Kingdom"
"4496","Sawbridgeworth, United Kingdom"
"3899","Sawley, United Kingdom"
"5169","Scarborough, Canada"
"1730","Scarborough, Ontario, Canada"
"2740","Scarborough, United Kingdom"
"3014","Scarsdale, VIC, Australia"
"5551","Schenectady, NY, United States"
"3692","Schererville, Ind"
"2256","Schiedam, Netherlands"
"2437","Schiller Park, United States"
"571","Schio, Italy"
"5259","Schonbuhl-Urtenen, Switzerland"
"5199","Schongeising, Germany"
"3953","Schoten, Belgium"
"4821","Schulenburg, United States"
"2947","Schull, Co Cork, Ireland"
"2777","Scituate, United States"
"1424","Scotland, United Kingdom"
"6508","Scottdale, Pa., United States"
"445","Scotts Valley, CA, United States"
"723","Scotts Valley, United States"
"3479","Scottsdale, AZ"
"1366","Scottsdale, AZ, United States"
"5775","Scottsdale, Ariz"
"5106","Scottsdale, Arizona"
"4611","Scottsdale, Croatia"
"326","Scottsdale, United States"
"1885","Scottsville, Kwazulu-Natal, South Africa"
"1857","Scranton, United States"
"5027","Scunthorpe, United Kingdom"
"6326","Sea Poin, South Africa"
"4498","Seacombe, SA, Australia"
"3000","Seaford, United Kingdom"
"4240","Seaforth, NSW, Australia"
"6281","Seaham, United Kingdom"
"2246","Seaside, OR"
"4890","Seaton Sluice, United Kingdom"
"3176","Seattle, Australia"
"5460","Seattle, Switzerland"
"3796","Seattle, Thailand"
"4340","Seattle, United Kingdom"
"197","Seattle, United States"
"4482","Seattle, WA"
"116","Seattle, WA, United States"
"5151","Seattle, Wash."
"3441","Seattle, Wash., United Kingdom"
"1538","Seattle, Washington, United States"
"6109","Seattle. Wash."
"4766","Sebastopol, CA, United States"
"201","Sebastopol, United States"
"335","Secaucus, United States"
"5401","Sedbergh, United Kingdom"
"5953","Sedgefield, South Africa"
"6119","Sedgefield, United Kingdom"
"4700","Sedona, AZ"
"1411","Sedona, AZ, United States"
"2675","Sedona, United States"
"4024","Segovia, Spain"
"6429","Segovia, United States"
"4666","Selangor, Malaysia"
"4749","Selby, United Kingdom"
"5230","Seligenstadt, Germany"
"3932","Selkirk, United Kingdom"
"2782","Selma, Alabama, United States"
"685","Sendona, United States"
"3893","Seoul, South Korea"
"5768","Sergeantsville, NJ, United States"
"3038","Settle, United Kingdom"
"2875","Seven Hills, NSW, Australia"
"1033","Sevenoaks, United Kingdom"
"4203","Sevilla, Spain"
"4119","Sevilla, United States"
"6446","Sha Tin, Hong Kong"
"5061","Shafter, United States"
"4515","Shaftesbury, United Kingdom"
"1238","Shalford, United Kingdom"
"5977","Shanghai, China"
"5905","Shanklin, Isle of Wight, United Kingdom"
"4296","Shanklin, United Kingdom"
"5252","Shardlow, United Kingdom"
"4503","Sharjah, United Arab Emirates"
"3875","Shawnee Mission, KA, United States"
"3413","Shawnee Mission, Kan."
"5644","Shawnee Mission, Kan., United States"
"5667","Shawnee Mission, Kans, United States"
"5568","Shawnee Mission, Kansas, United States"
"4668","Shawnigan Lake, Canada"
"5514","Sheffield, MA"
"569","Sheffield, United Kingdom"
"4687","Sheiffield, United Kingdom"
"2813","Shelburne, United States"
"2634","Shelley, WA, Australia"
"463","Shelton, United States"
"1838","Shepparton, Australia"
"2837","Shepreth, United Kingdom"
"4008","Shepton Mallet, United Kingdom"
"979","Sherborne, United Kingdom"
"6190","Sherbourne, United Kingdom"
"3041","Sheringham, United Kingdom"
"3603","Sherman Oaks, CA, United States"
"4050","Sherwood, Australia"
"1687","Shetland, United Kingdom"
"674","Sheung Wan, Hong Kong"
"2051","Shifnal, United Kingdom"
"2598","Shipham, United Kingdom"
"5441","Shipley, United Kingdom"
"650","Shippensburg, United States"
"4795","Shoeburyness, United Kingdom"
"3053","Shoreham, United Kingdom"
"2295","Shrewbury, United Kingdom"
"1108","Shrewsbury, United Kingdom"
"868","Shropshire, United Kingdom"
"2825","Sible Hedingham, United Kingdom"
"5578","Sidcup, United Kingdom"
"5990","Sidmouth, United Kingdom"
"2512","Silver Spring, MD, United States"
"2578","Silver Spring, United States"
"499","Silverbriar, United Kingdom"
"5980","Silversrone, United Kingdom"
"1346","Silverstone, United Kingdom"
"4274","Silverton, United States"
"1091","Sim Valley, CA, United States"
"1392","Simi Valley"
"4573","Simi Valley, United States"
"2719","Simonstown, South Africa"
"236","Singapore"
"156","Singapore, Singapore"
"4505","Singapore, United Kingdom"
"5052","Sint-Amandsberg, Belgium"
"4664","Sioux Falls"
"4823","Sioux Falls, United States"
"5085","Siracusa, Italy"
"5010","Siracusa, United Kingdom"
"2898","Sisters Creek, Australia"
"584","Sisters, United States"
"3282","Sittingbourne, United Kingdom"
"5312","Skeabost Bridge, United Kingdom"
"2995","Skibbereen, Ireland"
"6185","Skierniewice, Poland"
"1218","Skipton, United Kingdom"
"5476","Skokie, IL"
"211","Skokie, IL, United States"
"5502","Skopje"
"4569","Skyland, United States"
"2835","Slatington, PA"
"4812","Sleaford, United Kingdom"
"2580","Slidell, United States"
"5170","Sligo, Ireland"
"5857","Sloane Park, South Africa"
"2759","Slough, United Kingdom"
"2485","Smeaphore, SA, Australia"
"5416","Smethwick, United Kingdom"
"4792","Smithville, United States"
"1812","Snohomish, United States"
"3994","Sodra Sandby, Sweden"
"3856","Soesterberg, Netherlands"
"1234","Sofia, Bulgaria"
"3857","Soham, United Kingdom"
"1841","Soho, United Kingdom"
"2277","Soina, Sweden"
"6215","Solana Beach, United States"
"2059","Solihul, United Kingdom"
"643","Solihull, United Kingdom"
"5129","Solingen, Germany"
"2962","Somerset Mall, South Africa"
"5189","Somerset West, South Africa"
"6","Somerset, United Kingdom"
"564","Somerset, United States"
"5443","Somerton, United Kingdom"
"4533","Somervile, Ma, United States"
"4645","Somerville, MA, United States"
"4516","Somerville, Mass"
"4524","Somerville, Mass."
"6511","Somerville, Mass., United States"
"4522","Somerville, Massachusetts"
"710","Somerville, United States"
"4058","Sommerville, Ma, United States"
"3403","Sonoma, United States"
"2906","Sopot, Poland"
"6212","Soutbury, CT, United States"
"754","South Africa"
"4067","South Bend, Indiana, United States"
"4083","South Brent, United Kingdom"
"3930","South Brisbane, Australia"
"3635","South Brisbane, QLD, Australia"
"954","South Carolina, United States"
"2348","South Caulfield, Australia"
"802","South Cave, United Kingdom"
"6064","South Cheam, United Kingdom"
"1636","South Dakota, United States"
"2301","South Deerfield, United States"
"4200","South Fallsburg, United States"
"1240","South Fremantle, Australia"
"900","South Glamorgan, United Kingdom"
"2136","South Hadley, MA, United Kingdom"
"4013","South Hampton, N.H, United States"
"1051","South Hobart, TAS, Australia"
"1795","South Holland, Illinois, United States"
"1365","South Humberside, United Kingdom"
"1323","South Korea"
"5092","South Korea, South Korea"
"3877","South Lake Tahoe, CA, United States"
"895","South Melbourne, Australia"
"3929","South Melbourne, VIC, Australia"
"2104","South Molton, United Kingdom"
"5143","South Morang, Australia"
"2192","South Nutvield, United Kingdom"
"2595","South Oakleigh, VIC, Australia"
"2353","South Plainfield, United States"
"5540","South Royalton, United States"
"4956","South Salem, United States"
"581","South San Francisco, United States"
"4707","South Shields, United Kingdom"
"2332","South Tamworth, NSW, Australia"
"4599","South Wales, United Kingdom"
"2908","South Wirral, United Kingdom"
"509","South Yarra, Australia"
"415","South Yarra, VIC, Australia"
"53","South Yorkshire, United Kingdom"
"3519","Southall, United Kingdom"
"625","Southam, United Kingdom"
"36","Southampton, United Kingdom"
"5323","Southborough, United Kingdom"
"4450","Southend on Sea, United Kingdom"
"2566","Southend-on-Sea, United Kingdom"
"1604","Southfield, United States"
"3294","Southminster, United Kingdom"
"6110","Southport, Australia"
"6347","Southport, QLD, Australia"
"3389","Southport, United Kingdom"
"1823","Southport, United States"
"4075","Southsea, United Kingdom"
"4451","Sowerby Bridge, United Kingdom"
"45","Spain"
"1756","Spain, Spain"
"2973","Spalding, Lincs, United Kingdom"
"1257","Spalding, United Kingdom"
"892","Sparkford Nr Yeovil, Somerset"
"930","Sparkford, United Kingdom"
"4047","Spean Bridge, United Kingdom"
"3889","Sperryvile, Va, United Kingdom"
"4165","Spiez, Switzerland"
"3313","Spit Junction, NSW, Australia"
"5864","Spokane Valley, United States"
"1818","Spokane, United Kingdom"
"2387","Spokane, United States"
"3890","Spoleto Perugia, Italy"
"4681","Spotsylvania, United Kingdom"
"2097","Spridlington, United Kingdom"
"6204","Spring City, PA"
"6224","Spring City, PA, United Kingdom"
"1334","Spring City, United States"
"4432","Spring Hill, QLD, Australia"
"5809","Springboro"
"1345","Springdale, PA, United States"
"2568","Springfield Gardens, United States"
"6085","Springfield, IL, United States"
"4508","Springfield, Ma"
"5678","Springfield, Mass, United States"
"3431","Springfield, Massachusetts, United States"
"392","Springfield, United States"
"1413","Springville, Utah"
"5554","Springville, Utah, United Kingdom"
"3334","Springwood, Queensland, Australia"
"5483","Sri Lanka"
"17","St Albans, United Kingdom"
"2540","St Andrews, United Kingdom"
"4427","St Annes on Sea, United Kingdom"
"2010","St Annes, United Kingdom"
"5938","St Asaph, United Kingdom"
"5209","St Aubin Fosse Louvain, France"
"4916","St Augustine"
"726","St Austell, United Kingdom"
"5906","St Barthelemy, Switzerland"
"2609","St Calir, NSW, Australia"
"3845","St Charles, United States"
"1912","St Gallen, Switzerland"
"2856","St Helens, TAS, Australia"
"3121","St Helens, United Kingdom"
"3616","St Helier, Channel Islands"
"6117","St Helier, United Kingdom"
"6293","St Ives, Huntingdon, United Kingdom"
"6536","St Ives, NSW, Australia"
"2359","St Ives, United Kingdom"
"5157","St James, South Africa"
"6183","St Jean Baptiste, Canada"
"4041","St Johns, Antigua and Barbuda"
"3965","St Johns, Canada"
"5075","St Kilda W., VIC, Australia"
"6311","St Kilda, VIC, Australia"
"1049","St Leonards NSW, Australia"
"3001","St Leonards on Sea, United Kingdom"
"31","St Leonards, Australia"
"1178","St Leonards, NSW, Australia"
"3575","St Leonards, United Kingdom"
"5553","St Louis, MO, United States"
"6004","St Louis, United Kingdom"
"1065","St Louis, United States"
"530","St Lucia, Australia"
"5049","St Lucia, QLD, Australia"
"4489","St Neots, United Kingdom"
"1417","St Paul, MN, United States"
"1984","St Paul, United States"
"2266","St Peter Port, Channel Islands"
"3397","St Peter Port, United Kingdom"
"5985","St Petersburg, FL, United States"
"3657","St Petersburg, Russian Federation"
"6055","St-Nom-la-Breteche, France"
"5887","St. Augustine, [Fla.]"
"5955","St. Austell, United Kingdom"
"4539","St. Catharines, Ontario, United States"
"3996","St. Catharines, United States"
"4532","St. Catharines, on, United States"
"2481","St. Helena, United States"
"4241","St. John's, Canada"
"5282","St. Louis, MO, United States"
"4243","St. Louis, United States"
"884","St. Michaels, United States"
"5454","St. Michel de Montjoie, France"
"6519","St. Paul, Minn, United States"
"3594","St. Paul, Minnesota, United States"
"4499","St. Paul, United States"
"6433","St. Petersburg, FL"
"4091","St. Petersburg, Russian Federation"
"5016","St.Catharines, Canada"
"5790","St.Leonards, Australia"
"5399","St.Louis, United States"
"2752","Sta Venera, Malta"
"5111","Staatsburg, NY, United States"
"5592","Staffanstorp, Sweden"
"5461","Stafford BC, Australia"
"3410","Stafford, QLD, Australia"
"624","Stafford, United Kingdom"
"1776","Staffordshire, United Kingdom"
"4448","Staffs, United Kingdom"
"5150","Staines, United Kingdom"
"5797","Stamford, CT"
"976","Stamford, CT, United States"
"1055","Stamford, United Kingdom"
"1003","Stamford, United States"
"5267","Stanford Le Hope, United Kingdom"
"1541","Stanford, CA, United States"
"381","Stanford, United States"
"5908","Stanhope, United Kingdom"
"5034","Stanley, Falkland Islands"
"2924","Stanmore, United Kingdom"
"6069","Stanstead Abbotts, United Kingdom"
"2778","Stanwood, United States"
"1122","Star, United Kingdom"
"2903","Stare Groszki, Poland"
"2428","Starke, FL, United States"
"5659","Staten Island, NY"
"1959","Staten Island, United States"
"5080","Stcokholm, Sweden"
"4847","Steeton, United Kingdom"
"2708","Stepney, Australia"
"1895","Sterling Forest, United States"
"5737","Sterling, VA, United Kingdom"
"1901","Sterling, VA, United States"
"6465","Steubenville, Oh, United Kingdom"
"5429","Steubenville, United States"
"2100","Stevenage, Herts., United Kingdom"
"889","Stevenage, United Kingdom"
"5058","Stevensville MI, United States"
"1598","Steyr, Austria"
"985","Stillwater, MN, United States"
"657","Stillwater, United States"
"5198","Stilwell, Kan"
"2176","Stirling, United Kingdom"
"6516","Stockbridge, United Kingdom"
"4351","Stockbridge, United States"
"4390","Stockfield, United Kingdom"
"1805","Stockholm, Sweden"
"1381","Stockholm, Sweden, Sweden"
"5201","Stockholms Lan, Sweden"
"5218","Stockland, United Kingdom"
"1693","Stockport, Cheshire, United Kingdom"
"961","Stockport, United Kingdom"
"4183","Stockton on Tees, United Kingdom"
"6358","Stockton-on-Tees, United Kingdom"
"1019","Stoke on Trent, United Kingdom"
"1981","Stoke-on-Trent, United Kingdom"
"6063","Stokesley, United Kingdom"
"3265","Stonesfield, United Kingdom"
"3951","Stony Stratford, United Kingdom"
"4811","Stourbridge, Netherlands"
"1707","Stourbridge, United Kingdom"
"6032","Stoven, United Kingdom"
"2667","Stow, MA, United States"
"3461","Stowmarket, United Kingdom"
"4020","Stradbroke, Suffolk, United Kingdom"
"6371","Strasbourg, France"
"1967","Stratford Upon Avon, United Kingdom"
"770","Stratford-upon-Avon, United Kingdom"
"3501","Strathfield South, NSW, Australia"
"2455","Strathfield, Australia"
"5160","Strathfieldsaye, Australia"
"4193","Strawberry Hills, Australia"
"3914","Strawberry Hills, NSW, Australia"
"2511","Stream, IL, United States"
"3944","Streatham, United Kingdom"
"483","Stroud, United Kingdom"
"4477","Stroud, United States"
"5197","Strovolos, Cyprus"
"819","Studio City, United States"
"4476","Studley, United Kingdom"
"6254","Sturer, Denmark"
"5764","Sturgeon Bay, United States"
"2886","Sturminster Newton, United Kingdom"
"267","Stuttgart, Germany"
"2780","Stuttgart, Germany, Germany"
"2041","Subiaco, Australia"
"2441","Subiaco, WA, Australia"
"3031","Sudbury, United Kingdom"
"265","Sudbury, United States"
"4753","Suffern, NY, United States"
"2791","Suffield, United Kingdom"
"1120","Suffolk, United Kingdom"
"6531","Suider Paarl, South Africa"
"825","Sulgen, Switzerland"
"1450","Sumene, France"
"3843","Summer Hill, Australia"
"2193","Summertown, Canada"
"793","Summertown, TN, United States"
"1301","Summertown, United States"
"3797","Sumner Park, Australia"
"6223","Sun Valley, United States"
"4454","Sunbury, VIC, Australia"
"3369","Sunbury-on-Thames (Windmill Rd, Sunbury-on-Thames, Middlesex), United Kingdom"
"4962","Sunbury-on-Thames, United Kingdom"
"1454","Sunderland, United Kingdom"
"1192","Sunderland, United States"
"5984","Sunningdale, United Kingdom"
"3011","Sunnybank Hills, QLD, Australia"
"6351","Sunnyvale, United States"
"4705","Sunrise, Fla."
"3803","Sunshine City, United States"
"1271","Sunvalley, South Africa"
"2668","Supply, United States"
"1343","Surbiton, United Kingdom"
"3319","Surfers Paradise, Australia"
"4456","Surrey BC, Canada"
"4544","Surrey Hills, Australia"
"1080","Surrey Hills, VIC, Australia"
"2757","Surrey, B.C"
"2121","Surrey, BC, Canada"
"6262","Surrey, Canada"
"374","Surrey, United Kingdom"
"182","Surry Hills, Australia"
"6379","Sutherland, Australia"
"2282","Sutherland, United Kingdom"
"6038","Sutoon Coldfield, United Kingdom"
"3212","Sutton Coldfield, United Kingdom"
"1574","Sutton Mallet, United Kingdom"
"1277","Sutton, United Kingdom"
"3652","Suwanee, United States"
"2003","Swadlincote, United Kingdom"
"4392","Swalincote, United Kingdom"
"4370","Swanage, United Kingdom"
"1360","Swanmore, United Kingdom"
"6189","Swannanoa, United States"
"2306","Swansea, United Kingdom"
"2022","Sweden"
"5579","Sweden, Sweden"
"453","Swindon, United Kingdom"
"518","Switzerland"
"3931","Switzerland, Florida, United States"
"2396","Switzerland, Switzerland"
"1522","Swoope, Virginia, United States"
"5353","Sybrand Park, South Africa"
"278","Sydney, Australia"
"993","Sydney, NSW, Australia"
"1193","Sylmar, United States"
"6167","Sylvania, NSW, Australia"
"3866","Syosset, N.Y"
"2064","Syosset, N.Y."
"5793","Syosset, NY"
"3989","Syracuse, United States"
"1058","Sywell, United Kingdom"
"2884","Szczecin, Poland"
"5638","Szeged, Hungary"
"2068","T Nagar Madras, India"
"6478","TAS, Australia"
"6549","TIEL, Netherlands"
"261","TN, United States"
"1665","TX, United States"
"3625","Tadcaster, United Kingdom"
"1654","Tadley, United Kingdom"
"359","Tadworth, United Kingdom"
"3447","Tafalla, Spain"
"3842","Tafalla, United States"
"1396","Tain, United Kingdom"
"6502","Taipei Hsien, Taiwan"
"2044","Taiwan"
"4169","Takaka, N.Z., New Zealand"
"2688","Takapuna, New Zealand"
"5124","Taksim, Turkey"
"4314","Tallagh, United States"
"6359","Tallaght, Ireland"
"1880","Tallahassee, FL"
"1892","Tallahassee, FL, United States"
"2320","Tallai, Australia"
"4502","Tallinn, Estonia"
"5758","Tallman, NY, United States"
"572","Talybont, United Kingdom"
"5411","Tamil Nadu, India"
"2756","Tampa, FL"
"5173","Tampa, FL, United States"
"1328","Tampa, United States"
"5971","Tamworth, Australia"
"3478","Tamworth, United Kingdom"
"2349","Taos, NM, United States"
"3393","Tara, United Kingdom"
"3104","Taranaki, New Zealand"
"6484","Taranki, New Zealand"
"3027","Taringa, QLD, Australia"
"4009","Tarporley, United Kingdom"
"5725","Tarragona, Spain"
"2983","Tarrytown, United States"
"3822","Tartu, Estonia"
"1031","Tasmania, Australia"
"4441","Tatenhill Common, Staffs, United Kingdom"
"1479","Tattenhall, United Kingdom"
"938","Taunton, United Kingdom"
"3470","Tauranga, N.Z., New Zealand"
"1549","Tauranga, New Zealand"
"4006","Tavagnacco (Udine)"
"5182","Tavagnacco, Italy"
"947","Tavistock, United Kingdom"
"6283","Te Anau, New Zealand"
"6406","Team Valley, United Kingdom"
"457","Teaneck, United States"
"1759","Teddington"
"2493","Teddington, United Kingdom"
"2462","Tehran, Iran"
"2769","Teignmouth, United Kingdom"
"4906","Tel Aviv, Ireland"
"5932","Tel Aviv, Israel"
"3418","Tel-Aviv, Israel"
"5139","Telford, United Kingdom"
"3827","Telford, United States"
"3394","Temecula, Calif, United Kingdom"
"418","Tempe, AZ, United States"
"652","Tempe, United States"
"3434","Temple Hills, MD, United States"
"6211","Tempsford, United Kingdom"
"3005","Tenbury Wells, United Kingdom"
"627","Tenerife, Spain"
"4721","Tennesse, United States"
"1534","Tennessee, United States"
"306","Tenterden, United Kingdom"
"5946","Tenterfield, NSW, Australia"
"4349","Terre Haute, IN, United States"
"6498","Terre Haute, Ind"
"1237","Terrey Hills, Australia"
"5706","Terrigal, NSW, Australia"
"95","Tewkesbury, United Kingdom"
"3308","Texas"
"454","Texas, United States"
"1442","Thailand"
"4492","Thame, United Kingdom"
"5077","Thamel, Nepal"
"2703","Thames, New Zealand"
"330","Thatcham, United Kingdom"
"4525","Thaxted, United Kingdom"
"654","The Hague, Netherlands"
"1683","The Woodlands, United States"
"1145","Thetford, United Kingdom"
"4429","Thirlmere, NSW, Australia"
"5821","Thiroul, Australia"
"3157","Thirroul, NSW, Australia"
"6205","Thomaston, United States"
"5785","Thomson, GA, United States"
"2442","Thorndike, United States"
"4623","Thornhill, Canada"
"1529","Thornhill, United Kingdom"
"2114","Thornton Cleveleys, United Kingdom"
"6514","Thornton Health, United Kingdom"
"4942","Thornton Heath, United Kingdom"
"1294","Thorofare, United States"
"1295","Thorverton, United Kingdom"
"3059","Thousand Oaks, CA"
"1547","Thousand Oaks, CA, United States"
"3608","Thousand Oaks, CA., United States"
"574","Thousand Oaks, United States"
"1599","Thrapston, United Kingdom"
"6207","Three Rivers, United States"
"2666","Thriplow, United Kingdom"
"3115","Tiburon, CA, United States"
"105","Tielt, Belgium"
"4785","Tijeras, NM, United States"
"3277","Tilehurst, United Kingdom"
"4244","Timberland, United Kingdom"
"2606","Timonium, United States"
"2935","Tinana, QLD, Australia"
"3850","Tinley Park, Il, United States"
"691","Tinley Park, Illinois"
"2535","Tinley Park, Illinois, United States"
"4731","Tir Chonaill, United Kingdom"
"5646","Tirana, Albania"
"4471","Tirley, United Kingdom"
"1930","Tiverton, United Kingdom"
"730","Toadsmoor Road, United Kingdom"
"1262","Todmorden, United Kingdom"
"1211","Toitusdal, South Africa"
"151","Tokyo, Japan"
"3805","Tokyo, United Kingdom"
"1264","Tokyo, United States"
"2570","Tolpuddle, United Kingdom"
"2618","Toluca Lake, United States"
"3136","Tomales, United States"
"1637","Tommerup, Denmark"
"3489","Tonball, United States"
"4968","Tonbridge, Kent, United Kingdom"
"1581","Tonbridge, United Kingdom"
"6037","Toorak Gardens, SA, Australia"
"2402","Toowong, Australia"
"3088","Topeka, KS, United States"
"735","Topeka, United States"
"5281","Topsham, Me"
"427","Torino, Italy"
"4272","Torino, TO, Italy"
"4054","Toronto"
"4346","Toronto Ont."
"299","Toronto, Canada"
"1532","Toronto, Canada, Canada"
"2259","Toronto, Canada, India"
"1942","Toronto, Canada, United Kingdom"
"4093","Toronto, Canada, United States"
"6164","Toronto, NSW, Australia"
"2758","Toronto, ON, Canada"
"5565","Toronto, ON, United Kingdom"
"6493","Toronto, Ont., Canada"
"3624","Toronto, Ontario"
"3094","Toronto, Ontario, Canada"
"6153","Toronto, Ontario, United Kingdom"
"2697","Toronto, United Kingdom"
"2766","Toronto, United States"
"3228","Toronto: bCollins,"
"2731","Torphichen, United Kingdom"
"4646","Torpoint, United Kingdom"
"1517","Torquay, United Kingdom"
"3379","Torrance, CA, United States"
"3142","Torrance, United States"
"6389","Torrens Park, Australia"
"4964","Torreon, NM, United States"
"2683","Torrington, United States"
"407","Tortola, British Virgin Islands"
"429","Torun, Poland"
"5471","Torun, United States"
"5892","Totland Bay, United Kingdom"
"1054","Totnes, United Kingdom"
"6139","Totnes, United States"
"1589","Totonto, Canada"
"527","Totowa, NJ, United States"
"1429","Totowa, United States"
"6075","Totton, United Kingdom"
"2577","Toulouse, United Kingdom"
"2901","Towcester, United Kingdom"
"3617","Towchester, United Kingdom"
"4360","Tower Fifteen, Singapore"
"4459","Towester, United Kingdom"
"4922","Town of Mount Royal, Canada"
"1032","Townsville, Australia"
"4797","Townsville, QLD, Australia"
"3963","Towson, MD, United States"
"2076","Tracy, Canada"
"5988","Tralee, Ireland"
"2722","Traverse City, United States"
"6245","Tregarth, United Kingdom"
"3629","Treharris, United Kingdom"
"762","Trentham, Australia"
"2033","Trento, Italy"
"1127","Trenton, United States"
"3678","Tres Cantos, Spain"
"191","Tresaith, United Kingdom"
"2803","Tricase, Italy"
"2307","Trieste, Italy"
"2340","Tring, United Kingdom"
"5018","Trinidad and Tobago"
"3452","Trinity Beach, QLD, Australia"
"2554","Tripoli, Libyan Arab Jamahiriya"
"1468","Trondheim, Norway"
"598","Trout Lake, United States"
"1704","Trowbridge, United Kingdom"
"1513","Troy, United States"
"1310","Trudoxhill, United Kingdom"
"4814","Trumbull, Connecticut, United States"
"688","Truro, United Kingdom"
"852","Tsuen Wan, Hong Kong"
"3705","Tubingen"
"2653","Tubingen, Germany"
"3924","Tubingen, Germany, Germany"
"5963","Tucson, AZ, United Kingdom"
"1395","Tucson, AZ, United States"
"3128","Tucson, Ariz"
"3937","Tucson, Ariz, United States"
"2934","Tucson, Arizona, United States"
"909","Tucson, United States"
"259","Tuebingen, Germany"
"98","Tullamarine, Australia"
"2526","Tullamarine, VIC"
"2362","Tullamarine, Vict"
"3918","Tullamone, Ireland"
"1525","Tullamore, Ireland"
"3261","Tulsa, OK"
"5435","Tulsa, OK, United States"
"5415","Tulsa, Okla, United Kingdom"
"354","Tulsa, Oklahoma, United States"
"1902","Tulsa, United Kingdom"
"2101","Tulsa, United States"
"348","Tunbridge Wells, United Kingdom"
"1243","Turangi, New Zealand"
"1768","Turin, Italy"
"3783","Turkey"
"1353","Turkmenistan"
"5584","Turku, Finland"
"4038","Turners Falls, MA, United States"
"718","Turnhout, Belgium"
"2273","Turnhout, United Kingdom"
"4443","Turramurra, Australia"
"4069","Tuscan, United Kingdom"
"4276","Tuscon, United States"
"2211","Tuskahoma, United States"
"1106","Tuusula, Finland"
"2788","Tweed Heads South, Australia"
"951","Twickenham"
"1869","Twickenham, United Kingdom"
"2594","Twickenham, United States"
"3186","Twin Falls, ID, United States"
"3739","Twin Lakes, United States"
"4672","Twin Lakes, Wi, United States"
