year	month	location	ira	product_category	brand	sku_id	item_per_bundle	shape	with_alcohol	filling	volume	price
2018	2	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	7254.0	2.974616604970916
2018	2	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	48.0	1.031200423056584
2018	2	Moon	MN	Chocolates	Toblerone	sku #11	2	Standart	No	Nothing	60.0	1.9830777366472767
2018	2	Moon	MN	Chocolates	Toblerone	sku #3	1	Standart	No	Nothing	42.0	1.1634056054997357
2018	2	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	384.0	1.1724137931034484
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1314.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	5076.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	8622.0	3.14039408866995
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	11568.0	2.2118226600985227
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	5058.0	3.14039408866995
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	4242.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1092.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1722.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1842.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2556.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	5424.0	2.2118226600985227
2018	2	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1884.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	198.0	1.413793103448276
2018	2	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	306.0	1.413793103448276
2018	2	Pirate Bay	PB	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	504.0	1.1576354679802958
2018	2	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	2172.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	1458.0	1.229064039408867
2018	2	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	252.0	1.229064039408867
2018	3	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	6246.0	1.19
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1782.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	10434.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5400.0	3.1875
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	11064.0	2.245
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	1944.0	3.1875
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	10020.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2034.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1524.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1752.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2124.0	1.2475
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4992.0	2.245
2018	3	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	4320.0	1.2475
2018	3	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	432.0	1.435
2018	3	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	552.0	1.435
2018	3	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	918.0	1.175
2018	3	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	5388.0	1.2475
2018	3	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	3180.0	1.2475
2018	3	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	3324.0	1.2475
2018	3	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1704.0	1.2475
2018	3	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1590.0	1.2475
2018	3	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	2640.0	1.2475
2018	3	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	2676.0	1.2475
2018	3	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	48.0	1.0421120136810609
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	948.0	1.175716117999145
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #55	1	Standart	No	Nothing	2886.0	1.175716117999145
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	4884.0	1.175716117999145
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	6252.0	2.1243052586575457
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	3276.0	3.0060923471569048
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	5142.0	2.1243052586575457
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	5886.0	3.0060923471569048
2018	3	Moon	MN	Chocolates	Ferrero Rocher	sku #98	1	Square	No	Nothing	1152.0	1.175716117999145
2018	3	Moon	MN	Chocolates	Snickers	sku #7	1	Standart	No	Nothing	12.0	1.0421120136810609
2018	3	Moon	MN	Chocolates	Toblerone	sku #3	1	Standart	No	Nothing	30.0	1.175716117999145
2018	3	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	360.0	1.19
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1338.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	5070.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	10692.0	3.1875
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	15276.0	2.245
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	5544.0	3.1875
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	6918.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1704.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	2346.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1764.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	3744.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	5568.0	2.245
2018	3	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1548.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	276.0	1.435
2018	3	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	378.0	1.435
2018	3	Pirate Bay	PB	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	348.0	1.175
2018	3	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	3012.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	1686.0	1.2475
2018	3	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	438.0	1.2475
2018	3	Pirate Bay	PB	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1140.0	1.2475
2018	3	Pirate Bay	PB	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	666.0	1.2475
2018	3	Pirate Bay	PB	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1068.0	1.2475
2018	3	Pirate Bay	PB	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	1830.0	1.2475
2018	4	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	9444.0	1.1840796019900501
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	3078.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	12936.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	6606.0	3.1716417910447747
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	14364.0	2.233830845771144
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	3150.0	3.1716417910447747
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	11586.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2538.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1176.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	2106.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2232.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6900.0	2.233830845771144
2018	4	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	4824.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	354.0	1.4278606965174128
2018	4	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	426.0	1.4278606965174128
2018	4	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	1212.0	1.1691542288557213
2018	4	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	7968.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	4560.0	1.2412935323383079
2018	4	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	4734.0	1.2412935323383079
2018	4	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1740.0	1.2412935323383079
2018	4	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1386.0	1.2412935323383079
2018	4	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	2376.0	1.2412935323383079
2018	4	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	3462.0	1.2412935323383079
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	942.0	1.1714589989350377
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #55	1	Standart	No	Nothing	2958.0	1.1714589989350377
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	5988.0	1.1714589989350377
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	6864.0	2.116613418530352
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	1272.0	2.9952076677316297
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	6168.0	2.116613418530352
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	1902.0	2.9952076677316297
2018	4	Moon	MN	Chocolates	Ferrero Rocher	sku #98	1	Square	No	Nothing	660.0	1.1714589989350377
2018	4	Moon	MN	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	90.0	1.2486687965921193
2018	4	Moon	MN	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	54.0	1.2486687965921193
2018	4	Moon	MN	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	186.0	1.2486687965921193
2018	4	Moon	MN	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	126.0	1.2486687965921193
2018	4	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	678.0	1.1840796019900501
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	984.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	3528.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	7740.0	3.1716417910447747
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	12036.0	2.233830845771144
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	5652.0	3.1716417910447747
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	7284.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1224.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1782.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1710.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	3996.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6540.0	2.233830845771144
2018	4	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1494.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	198.0	1.4278606965174128
2018	4	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	240.0	1.4278606965174128
2018	4	Pirate Bay	PB	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	438.0	1.1691542288557213
2018	4	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	3342.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	1938.0	1.2412935323383079
2018	4	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	318.0	1.2412935323383079
2018	4	Pirate Bay	PB	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1794.0	1.2412935323383079
2018	4	Pirate Bay	PB	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1464.0	1.2412935323383079
2018	4	Pirate Bay	PB	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	1722.0	1.2412935323383079
2018	4	Pirate Bay	PB	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	2874.0	1.2412935323383079
2018	5	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	7824.0	1.1888111888111887
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	2670.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	11928.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5598.0	3.184315684315685
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	13092.0	2.2427572427572424
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	2772.0	3.184315684315685
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	11790.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2718.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1566.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	1062.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2370.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6108.0	2.2427572427572424
2018	5	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	5046.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	480.0	1.433566433566433
2018	5	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	762.0	1.433566433566433
2018	5	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	1176.0	1.1738261738261735
2018	5	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	7932.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	4398.0	1.246253746253746
2018	5	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	4038.0	1.246253746253746
2018	5	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1806.0	1.246253746253746
2018	5	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	2022.0	1.246253746253746
2018	5	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	2226.0	1.246253746253746
2018	5	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	3558.0	1.246253746253746
2018	5	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	1650.0	1.0432270490049216
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #43	1	Standart	No	Nothing	744.0	1.1769741065696553
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2610.0	1.1769741065696553
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	3816.0	2.126578215279264
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #55	1	Standart	No	Nothing	1080.0	1.1769741065696553
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #72	1	Standart	No	Nothing	7020.0	1.1769741065696553
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #81	2	Standart	No	Nothing	8364.0	2.126578215279264
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #82	3	Standart	No	Nothing	3978.0	3.009308795206505
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #83	2	Standart	No	Nothing	348.0	2.126578215279264
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #84	3	Standart	No	Nothing	7398.0	3.009308795206505
2018	5	Moon	MN	Chocolates	Ferrero Rocher	sku #98	1	Square	No	Nothing	948.0	1.1769741065696553
2018	5	Moon	MN	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	120.0	1.2545473999572008
2018	5	Moon	MN	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	114.0	1.2545473999572008
2018	5	Moon	MN	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	282.0	1.2545473999572008
2018	5	Moon	MN	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	324.0	1.2545473999572008
2018	5	Pirate Bay	PB	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	726.0	1.1888111888111887
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	1344.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	3330.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5328.0	3.184315684315685
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	10476.0	2.2427572427572424
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	5112.0	3.184315684315685
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	6876.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1218.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1188.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	924.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	4686.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	5868.0	2.2427572427572424
2018	5	Pirate Bay	PB	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	1182.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Milka	sku #42	1	Standart	No	Nothing	138.0	1.433566433566433
2018	5	Pirate Bay	PB	Chocolates	Milka	sku #67	1	Standart	No	Nothing	294.0	1.433566433566433
2018	5	Pirate Bay	PB	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	420.0	1.1738261738261735
2018	5	Pirate Bay	PB	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	3348.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	2316.0	1.246253746253746
2018	5	Pirate Bay	PB	Chocolates	Twix	sku #78	1	Standart	No	Nothing	216.0	1.246253746253746
2018	5	Pirate Bay	PB	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	1962.0	1.246253746253746
2018	5	Pirate Bay	PB	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	1494.0	1.246253746253746
2018	5	Pirate Bay	PB	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	2178.0	1.246253746253746
2018	5	Pirate Bay	PB	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	3408.0	1.246253746253746
2018	5	Village	VL	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	900.0	1.246253746253746
2018	5	Village	VL	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	300.0	1.246253746253746
2018	5	Village	VL	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	300.0	1.246253746253746
2018	6	Alpha City	AC	Chocolates	Cadbury	sku #79	1	Standart	No	Nothing	8742.0	1.1983887210473312
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #106	1	Standart	No	Nothing	2250.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #15	1	Standart	No	Nothing	13332.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	5904.0	3.2099697885196377
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	13332.0	2.2608257804632426
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	2934.0	3.2099697885196377
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	13422.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	2532.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #38	1	Standart	Yes	Nothing	1998.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	54.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #46	1	Standart	No	Nothing	2730.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	6816.0	2.2608257804632426
2018	6	Alpha City	AC	Chocolates	Ferrero Rocher	sku #49	1	Standart	No	Nothing	5508.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Milka	sku #42	1	Standart	No	Nothing	312.0	1.445115810674723
2018	6	Alpha City	AC	Chocolates	Milka	sku #67	1	Standart	No	Nothing	660.0	1.445115810674723
2018	6	Alpha City	AC	Chocolates	Snickers	sku #94	1	Standart	No	Nothing	1104.0	1.1832829808660623
2018	6	Alpha City	AC	Chocolates	Toblerone	sku #25	1	Standart	No	Nothing	8514.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Toblerone	sku #73	1	Standart	No	Nothing	4704.0	1.2562940584088618
2018	6	Alpha City	AC	Chocolates	Twix	sku #78	1	Standart	No	Nothing	330.0	1.2562940584088618
2018	6	Alpha City	AC	Lollipops	Chupa Chups	sku #100	1	Round	Yes	Nuts	492.0	1.2562940584088618
2018	6	Alpha City	AC	Lollipops	Chupa Chups	sku #76	1	Round	Yes	Nuts	3168.0	1.2562940584088618
2018	6	Alpha City	AC	Lollipops	Chupa Chups	sku #77	1	Round	No	Nuts	3048.0	1.2562940584088618
2018	6	Alpha City	AC	Lollipops	Chupa Chups	sku #97	1	Round	No	Nuts	4368.0	1.2562940584088618
2018	6	Moon	MN	Chocolates	Cadbury	sku #34	1	Standart	No	Nothing	1752.0	1.069782751810402
2018	6	Moon	MN	Chocolates	Cadbury	sku #37	1	Standart	No	Nothing	312.0	1.069782751810402
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #16	3	Standart	No	Nothing	4626.0	3.0859117840684647
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #22	2	Standart	No	Nothing	9264.0	2.1807109940750493
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #28	3	Standart	No	Nothing	7020.0	3.0859117840684647
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #30	1	Standart	No	Nothing	5706.0	1.2069343866578892
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #31	1	Square	No	Nothing	1782.0	1.2336354481369587
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #41	1	Standart	No	Nothing	840.0	1.2069343866578892
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #48	2	Standart	No	Nothing	4764.0	2.1807109940750493
2018	6	Moon	MN	Chocolates	Ferrero Rocher	sku #60	1	Standart	No	Nothing	4140.0	1.2069343866578892
